Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Player_10

"[4401465193, 'Guifei', 450, 407, 'TOP', 'GRANDMASTER', 'I', 624, True, False, 533, 'SummonerTeleport', 'SummonerFlash', 'Jax']","[4401465193, 'IIlIIIlllII', 158, 155, 'JUNGLE', 'GRANDMASTER', 'I', 609, False, False, 78, 'SummonerFlash', 'SummonerSmite', 'Karthus']","[4401465193, 'midkingzzz', 425, 393, 'MIDDLE', 'CHALLENGER', 'I', 879, False, False, 184, 'SummonerTeleport', 'SummonerFlash', 'Vex']","[4401465193, 'humzh', 374, 348, 'BOTTOM', 'GRANDMASTER', 'I', 794, False, False, 335, 'SummonerFlash', 'SummonerExhaust', 'Lucian']","[4401465193, 'TTV Zileanaire', 284, 253, 'UTILITY', 'GRANDMASTER', 'I', 689, False, True, 233, 'SummonerFlash', 'SummonerDot', 'Zilean']","[4401465193, 'smebbintheshy', 302, 286, 'MIDDLE', 'GRANDMASTER', 'I', 708, False, False, 339, 'SummonerFlash', 'SummonerTeleport', 'Akali']","[4401465193, 'I LUV U SENPAI', 218, 125, 'JUNGLE', 'CHALLENGER', 'I', 868, False, True, 432, 'SummonerHaste', 'SummonerSmite', 'Hecarim']","[4401465193, 'TheBroFist', 117, 70, 'TOP', 'CHALLENGER', 'I', 889, False, True, 596, 'SummonerFlash', 'SummonerTeleport', 'Shen']","[4401465193, 'shang fen biao', 81, 73, 'BOTTOM', 'MASTER', 'I', 346, False, False, 799, 'SummonerFlash', 'SummonerExhaust', 'Kalista']","[4401465193, 'happyheart', 161, 127, 'UTILITY', 'CHALLENGER', 'I', 865, False, True, 648, 'SummonerDot', 'SummonerFlash', 'Karma']"

"[4405841125, 'Berik', 302, 281, 'TOP', 'GRANDMASTER', 'I', 729, False, False, 482, 'SummonerDot', 'SummonerFlash', 'Irelia']","[4405841125, 'PG Ace', 137, 95, 'JUNGLE', 'GRANDMASTER', 'I', 794, True, False, 295, 'SummonerFlash', 'SummonerSmite', 'Kayn']","[4405841125, 'EQon', 393, 363, 'MIDDLE', 'GRANDMASTER', 'I', 598, True, True, 208, 'SummonerFlash', 'SummonerTeleport', 'Viktor']","[4405841125, 'Zakn7', 435, 404, 'BOTTOM', 'GRANDMASTER', 'I', 749, False, False, 465, 'SummonerHeal', 'SummonerFlash', 'Varus']","[4405841125, 'destiny9', 232, 207, 'UTILITY', 'GRANDMASTER', 'I', 795, False, False, 243, 'SummonerFlash', 'SummonerDot', 'Leona']","[4405841125, 'DrewDozer', 255, 211, 'TOP', 'CHALLENGER', 'I', 1014, False, False, 609, 'SummonerDot', 'SummonerFlash', 'Yone']","[4405841125, 'Scenari0', 180, 175, 'JUNGLE', 'GRANDMASTER', 'I', 493, True, False, 233, 'SummonerFlash', 'SummonerSmite', 'LeeSin']","[4405841125, 'Corgi the Pig', 119, 118, 'MIDDLE', 'GRANDMASTER', 'I', 804, False, False, 421, 'SummonerDot', 'SummonerFlash', 'Anivia']","[4405841125, 'Reimú', 186, 167, 'BOTTOM', 'GRANDMASTER', 'I', 634, False, False, 549, 'SummonerFlash', 'SummonerBoost', 'Kaisa']","[4405841125, 'ChocolateBun', 504, 476, 'UTILITY', 'GRANDMASTER', 'I', 721, False, False, 571, 'SummonerHeal', 'SummonerFlash', 'Soraka']"

"[4404100501, 'kookykrook', 856, 816, 'BOTTOM', 'CHALLENGER', 'I', 897, False, False, 458, 'SummonerHaste', 'SummonerFlash', 'Sivir']","[4404100501, 'ACKÈRMAN', 244, 210, 'JUNGLE', 'MASTER', 'I', 144, False, False, 148, 'SummonerSmite', 'SummonerFlash', 'Taliyah']","[4404100501, 'Manco', 171, 137, 'TOP', 'GRANDMASTER', 'I', 730, False, False, 461, 'SummonerDot', 'SummonerFlash', 'Teemo']","[4404100501, 'GRIZZLEY', 285, 231, 'MIDDLE', 'CHALLENGER', 'I', 1254, True, False, 85, 'SummonerFlash', 'SummonerTeleport', 'Kled']","[4404100501, 'Magı', 172, 136, 'UTILITY', 'CHALLENGER', 'I', 882, False, False, 510, 'SummonerFlash', 'SummonerExhaust', 'Seraphine']","[4404100501, 'wechat Hc9999na', 270, 204, 'TOP', 'CHALLENGER', 'I', 1135, True, False, 219, 'SummonerTeleport', 'SummonerFlash', 'Yone']","[4404100501, 'nifty jg', 375, 338, 'JUNGLE', 'MASTER', 'I', 106, False, False, 280, 'SummonerFlash', 'SummonerSmite', 'Viego']","[4404100501, 'zykorocksplutx', 1143, 1107, 'MIDDLE', 'CHALLENGER', 'I', 898, False, False, 546, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4404100501, 'winter games', 121, 88, 'BOTTOM', 'GRANDMASTER', 'I', 700, False, False, 45, 'SummonerFlash', 'SummonerHaste', 'Zeri']"

"[4401297596, 'Lucky', 240, 218, 'TOP', 'GRANDMASTER', 'I', 543, True, False, 600, 'SummonerDot', 'SummonerFlash', 'Darius']","[4401297596, 'Love Aurora', 253, 221, 'JUNGLE', 'CHALLENGER', 'I', 915, False, True, 212, 'SummonerFlash', 'SummonerSmite', 'Khazix']","[4401297596, 'Inumerable', 852, 824, 'MIDDLE', 'GRANDMASTER', 'I', 615, False, False, 567, 'SummonerDot', 'SummonerFlash', 'Leblanc']","[4401297596, 'ReXpeita', 231, 172, 'BOTTOM', 'CHALLENGER', 'I', 1552, True, True, 59, 'SummonerFlash', 'SummonerDot', 'MasterYi']","[4401297596, 'VernagVgS', 75, 49, 'UTILITY', 'MASTER', 'I', 397, False, False, 53, 'SummonerFlash', 'SummonerExhaust', 'Lulu']","[4401297596, 'supp come top ', 262, 214, 'TOP', 'CHALLENGER', 'I', 1683, True, False, 144, 'SummonerFlash', 'SummonerDot', 'Akali']","[4401297596, 'IllllIllIllIlI', 191, 122, 'JUNGLE', 'MASTER', 'I', 120, False, False, 57, 'SummonerSmite', 'SummonerFlash', 'Tryndamere']","[4401297596, 'wan le', 265, 233, 'MIDDLE', 'DIAMOND', 'I', 75, False, True, 221, 'SummonerFlash', 'SummonerDot', 'Irelia']","[4401297596, 'w45hed', 202, 170, 'BOTTOM', 'GRANDMASTER', 'I', 779, False, False, 760, 'SummonerExhaust', 'SummonerFlash', 'Twitch']","[4401297596, 'billy worth', 554, 529, 'UTILITY', 'GRANDMASTER', 'I', 483, False, False, 746, 'SummonerDot', 'SummonerFlash', 'Janna']"

"[4404432146, 'TTVKingVeerChand', 310, 283, 'TOP', 'CHALLENGER', 'I', 864, False, False, 197, 'SummonerHaste', 'SummonerFlash', 'Darius']","[4404432146, 'ASTROBOY99', 280, 235, 'JUNGLE', 'CHALLENGER', 'I', 1000, True, False, 270, 'SummonerSmite', 'SummonerFlash', 'Nidalee']","[4404432146, 'Makima2', 284, 235, 'MIDDLE', 'GRANDMASTER', 'I', 706, False, False, 75, 'SummonerFlash', 'SummonerDot', 'Ahri']","[4404432146, 'June Yongarimin', 150, 106, 'BOTTOM', 'CHALLENGER', 'I', 1012, False, True, 67, 'SummonerExhaust', 'SummonerFlash', 'Ezreal']","[4404432146, 'zykorocksplutx', 1143, 1107, 'UTILITY', 'CHALLENGER', 'I', 898, False, False, 546, 'SummonerFlash', 'SummonerDot', 'Karma']","[4404432146, 'wan le', 265, 233, 'TOP', 'DIAMOND', 'I', 75, False, True, 224, 'SummonerFlash', 'SummonerDot', 'Camille']","[4404432146, 'KryRa', 171, 124, 'JUNGLE', 'CHALLENGER', 'I', 1079, False, False, 177, 'SummonerSmite', 'SummonerFlash', 'Evelynn']","[4404432146, 'Daddy VIaddy', 303, 251, 'MIDDLE', 'CHALLENGER', 'I', 1216, True, False, 186, 'SummonerDot', 'SummonerHaste', 'Vladimir']","[4404432146, 'only for myself', 596, 530, 'UTILITY', 'CHALLENGER', 'I', 904, False, True, 174, 'SummonerFlash', 'SummonerDot', 'Nautilus']","[4404432146, 'w45hed', 202, 170, 'BOTTOM', 'GRANDMASTER', 'I', 779, False, False, 763, 'SummonerHeal', 'SummonerFlash', 'Jhin']"

"[4404806636, 'DREAMER POOP', 265, 189, 'TOP', 'GRANDMASTER', 'I', 548, False, True, 99, 'SummonerDot', 'SummonerFlash', 'Akshan']","[4404806636, 'atkins2', 82, 65, 'JUNGLE', 'MASTER', 'I', 131, False, False, 247, 'SummonerSmite', 'SummonerFlash', 'Pantheon']","[4404806636, 'ChesterwMiIxO', 127, 92, 'MIDDLE', 'GRANDMASTER', 'I', 546, False, True, 48, 'SummonerFlash', 'SummonerTeleport', 'Veigar']","[4404806636, 'Karen Osp fan', 292, 242, 'BOTTOM', 'CHALLENGER', 'I', 1034, False, False, 256, 'SummonerFlash', 'SummonerHeal', 'Aphelios']","[4404806636, 'Z4A0', 737, 693, 'UTILITY', 'GRANDMASTER', 'I', 650, True, False, 172, 'SummonerDot', 'SummonerFlash', 'Karma']","[4404806636, 'HiHelloSupLUL', 225, 173, 'TOP', 'MASTER', 'I', 420, False, True, 80, 'SummonerHaste', 'SummonerTeleport', 'Singed']","[4404806636, 'Dime', 1519, 1476, 'JUNGLE', 'GRANDMASTER', 'I', 729, False, True, 751, 'SummonerSmite', 'SummonerFlash', 'Trundle']","[4404806636, 'Draven baka', 768, 736, 'MIDDLE', 'GRANDMASTER', 'I', 677, False, False, 820, 'SummonerBoost', 'SummonerFlash', 'Lucian']","[4404806636, 'Ratlow', 440, 427, 'BOTTOM', 'MASTER', 'I', 351, False, False, 598, 'SummonerFlash', 'SummonerBoost', 'Kalista']","[4404806636, 'TOUTOUCHE', 360, 343, 'UTILITY', 'MASTER', 'I', 442, False, False, 194, 'SummonerFlash', 'SummonerDot', 'Zyra']"

"[4403238141, 'quante', 263, 228, 'TOP', 'CHALLENGER', 'I', 1011, True, False, 426, 'SummonerDot', 'SummonerFlash', 'Urgot']","[4403238141, 'aug 18 ', 189, 144, 'JUNGLE', 'CHALLENGER', 'I', 878, True, False, 106, 'SummonerSmite', 'SummonerFlash', 'Nidalee']","[4403238141, 'MasKa', 155, 132, 'MIDDLE', 'GRANDMASTER', 'I', 518, True, False, 60, 'SummonerFlash', 'SummonerDot', 'Akshan']","[4403238141, 'WindiaN', 381, 299, 'BOTTOM', 'CHALLENGER', 'I', 1030, False, False, 401, 'SummonerHeal', 'SummonerFlash', 'Vayne']","[4403238141, 'Dacryagogue', 287, 246, 'UTILITY', 'CHALLENGER', 'I', 911, False, False, 888, 'SummonerDot', 'SummonerFlash', 'Nautilus']","[4403238141, 'kookykrook', 856, 816, 'TOP', 'CHALLENGER', 'I', 897, False, False, 457, 'SummonerHaste', 'SummonerFlash', 'Darius']","[4403238141, 'timal', 211, 142, 'JUNGLE', 'CHALLENGER', 'I', 1532, True, True, 61, 'SummonerFlash', 'SummonerSmite', 'Rumble']","[4403238141, 'ZED04', 556, 509, 'MIDDLE', 'CHALLENGER', 'I', 1038, True, False, 275, 'SummonerTeleport', 'SummonerFlash', 'Yone']","[4403238141, 'Itsagoodshot', 352, 322, 'BOTTOM', 'GRANDMASTER', 'I', 780, False, False, 674, 'SummonerHeal', 'SummonerFlash', 'Jhin']","[4403238141, 'Int Overflow', 241, 200, 'UTILITY', 'CHALLENGER', 'I', 937, False, False, 736, 'SummonerDot', 'SummonerExhaust', 'Yuumi']"

"[4401649754, 'Cxzy', 237, 216, 'TOP', 'GRANDMASTER', 'I', 743, False, False, 220, 'SummonerTeleport', 'SummonerFlash', 'Kennen']","[4401649754, 'TTV King Fidd', 198, 168, 'JUNGLE', 'MASTER', 'I', 354, False, False, 53, 'SummonerSmite', 'SummonerFlash', 'Amumu']","[4401649754, 'smebbintheshy', 302, 286, 'MIDDLE', 'GRANDMASTER', 'I', 708, False, False, 339, 'SummonerFlash', 'SummonerDot', 'Gangplank']","[4401649754, 'Poyisama', 347, 304, 'BOTTOM', 'CHALLENGER', 'I', 991, True, False, 89, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4401649754, 'Lucina', 130, 97, 'UTILITY', 'DIAMOND', 'I', 75, False, False, 423, 'SummonerFlash', 'SummonerHeal', 'Sona']","[4401649754, 'Emprisonner', 208, 182, 'TOP', 'GRANDMASTER', 'I', 723, False, True, 614, 'SummonerHaste', 'SummonerTeleport', 'Fiora']","[4401649754, 'EG INSPIREDGOD', 261, 235, 'JUNGLE', 'GRANDMASTER', 'I', 719, True, True, 73, 'SummonerSmite', 'SummonerFlash', 'Talon']","[4401649754, 'TR1LL', 585, 555, 'MIDDLE', 'MASTER', 'I', 368, False, False, 518, 'SummonerFlash', 'SummonerHaste', 'Vladimir']","[4401649754, 'Peter Zezima', 286, 230, 'BOTTOM', 'CHALLENGER', 'I', 1149, False, False, 229, 'SummonerBoost', 'SummonerFlash', 'Twitch']","[4401649754, 'lightrocket2', 1003, 956, 'UTILITY', 'CHALLENGER', 'I', 1029, True, False, 859, 'SummonerFlash', 'SummonerDot', 'Taric']"

"[4404041277, 'Kills on me plz', 371, 346, 'TOP', 'MASTER', 'I', 404, False, False, 84, 'SummonerHaste', 'SummonerFlash', 'Garen']","[4404041277, 'TabulaRasaJG', 452, 416, 'JUNGLE', 'CHALLENGER', 'I', 905, False, True, 430, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4404041277, 'LowKeySavagé', 209, 197, 'MIDDLE', 'GRANDMASTER', 'I', 497, False, False, 218, 'SummonerDot', 'SummonerFlash', 'Leblanc']","[4404041277, 'Trieuloo', 727, 705, 'BOTTOM', 'GRANDMASTER', 'I', 713, True, False, 850, 'SummonerFlash', 'SummonerExhaust', 'Lucian']","[4404041277, 'Mârty', 230, 202, 'UTILITY', 'GRANDMASTER', 'I', 635, False, False, 293, 'SummonerFlash', 'SummonerDot', 'Nami']","[4404041277, 'Autolykus', 1306, 1324, 'TOP', 'MASTER', 'I', 68, True, False, 832, 'SummonerDot', 'SummonerFlash', 'Sett']","[4404041277, 'GYMKING', 377, 331, 'JUNGLE', 'CHALLENGER', 'I', 1033, True, False, 144, 'SummonerFlash', 'SummonerSmite', 'Nidalee']","[4404041277, 'TR1LL', 585, 555, 'MIDDLE', 'MASTER', 'I', 368, False, False, 521, 'SummonerFlash', 'SummonerHaste', 'Vladimir']","[4404041277, 'Harmher', 186, 161, 'BOTTOM', 'MASTER', 'I', 400, False, False, 55, 'SummonerFlash', 'SummonerExhaust', 'Samira']","[4404041277, 'Pomerzz Dongerzz', 559, 554, 'UTILITY', 'MASTER', 'I', 352, False, False, 177, 'SummonerDot', 'SummonerFlash', 'Alistar']"

"[4405652857, 'ueotan', 257, 210, 'TOP', 'GRANDMASTER', 'I', 698, False, False, 445, 'SummonerFlash', 'SummonerHaste', 'Garen']","[4405652857, 'rklckp251', 264, 217, 'JUNGLE', 'CHALLENGER', 'I', 1025, True, False, 157, 'SummonerFlash', 'SummonerSmite', 'Viego']","[4405652857, 'Seranok', 297, 262, 'MIDDLE', 'CHALLENGER', 'I', 1022, False, False, 504, 'SummonerFlash', 'SummonerTeleport', 'Seraphine']","[4405652857, 'Łûnar', 346, 324, 'BOTTOM', 'GRANDMASTER', 'I', 640, True, False, 571, 'SummonerHaste', 'SummonerFlash', 'Sivir']","[4405652857, 'lIlIIllIl', 348, 309, 'UTILITY', 'GRANDMASTER', 'I', 791, False, False, 512, 'SummonerFlash', 'SummonerDot', 'Amumu']","[4405652857, 'Kendy lol ', 376, 354, 'MIDDLE', 'GRANDMASTER', 'I', 637, True, False, 249, 'SummonerTeleport', 'SummonerFlash', 'Azir']","[4405652857, 'DarbBarf', 381, 356, 'JUNGLE', 'GRANDMASTER', 'I', 777, False, True, 284, 'SummonerFlash', 'SummonerSmite', 'Graves']","[4405652857, 'Good Boi', 393, 345, 'TOP', 'CHALLENGER', 'I', 1231, True, False, 624, 'SummonerFlash', 'SummonerDot', 'Kennen']","[4405652857, 'l7l', 510, 459, 'BOTTOM', 'GRANDMASTER', 'I', 620, False, False, 324, 'SummonerFlash', 'SummonerBoost', 'Twitch']","[4405652857, 'Kotaro123', 127, 90, 'UTILITY', 'GRANDMASTER', 'I', 612, False, False, 61, 'SummonerHeal', 'SummonerExhaust', 'Yuumi']"

"[4404535694, 'jjking9', 733, 726, 'TOP', 'GRANDMASTER', 'I', 624, True, False, 238, 'SummonerTeleport', 'SummonerFlash', 'Irelia']","[4404535694, 'back to diamond', 200, 162, 'MIDDLE', 'CHALLENGER', 'I', 1078, True, False, 386, 'SummonerHaste', 'SummonerFlash', 'Nasus']","[4404535694, 'Contrail', 79, 64, 'BOTTOM', 'DIAMOND', 'I', 75, False, False, 513, 'SummonerTeleport', 'SummonerFlash', 'Ezreal']","[4404535694, 'BAZOOKAPAN', 411, 388, 'TOP', 'GRANDMASTER', 'I', 638, False, False, 334, 'SummonerFlash', 'SummonerTeleport', 'Gnar']","[4404535694, 'elise scales', 553, 517, 'JUNGLE', 'GRANDMASTER', 'I', 851, False, False, 211, 'SummonerFlash', 'SummonerSmite', 'Diana']","[4404535694, 'no draven day 1', 380, 324, 'BOTTOM', 'CHALLENGER', 'I', 1073, False, False, 239, 'SummonerFlash', 'SummonerExhaust', 'Sivir']","[4404535694, 'Mizli', 279, 257, 'UTILITY', 'DIAMOND', 'I', 75, False, False, 503, 'SummonerFlash', 'SummonerDot', 'Sona']"

"[4404806751, 'lmHereToDunk', 534, 466, 'TOP', 'MASTER', 'I', 170, True, False, 379, 'SummonerHaste', 'SummonerFlash', 'Darius']","[4404806751, 'jiudaozheIiba', 169, 156, 'JUNGLE', 'MASTER', 'I', 475, False, False, 115, 'SummonerFlash', 'SummonerSmite', 'Kindred']","[4404806751, 'Benjimex', 383, 377, 'MIDDLE', 'MASTER', 'I', 105, True, False, 570, 'SummonerDot', 'SummonerFlash', 'Taliyah']","[4404806751, 'AHº', 389, 335, 'BOTTOM', 'CHALLENGER', 'I', 854, False, True, 520, 'SummonerFlash', 'SummonerExhaust', 'Twitch']","[4404806751, 'Blitz', 406, 416, 'UTILITY', 'MASTER', 'I', 53, False, True, 504, 'SummonerFlash', 'SummonerDot', 'Bard']","[4404806751, 'nekoˉ', 120, 95, 'TOP', 'MASTER', 'I', 411, True, True, 261, 'SummonerFlash', 'SummonerDot', 'MonkeyKing']","[4404806751, '4 Stars', 87, 65, 'JUNGLE', 'GRANDMASTER', 'I', 525, False, False, 480, 'SummonerSmite', 'SummonerFlash', 'RekSai']","[4404806751, 'League4HOes', 291, 282, 'MIDDLE', 'MASTER', 'I', 168, True, False, 279, 'SummonerFlash', 'SummonerDot', 'Yone']","[4404806751, 'gamgyul enjoyer', 49, 46, 'BOTTOM', 'DIAMOND', 'I', 23, False, False, 479, 'SummonerFlash', 'SummonerHeal', 'Jinx']","[4404806751, ' LF GRAVES BF ', 165, 166, 'UTILITY', 'MASTER', 'I', 18, False, False, 106, 'SummonerDot', 'SummonerFlash', 'Nami']"

"[4404087337, 'Free Top', 267, 227, 'TOP', 'CHALLENGER', 'I', 1036, True, False, 134, 'SummonerTeleport', 'SummonerFlash', 'Kennen']","[4404087337, 'specific', 631, 629, 'JUNGLE', 'MASTER', 'I', 310, False, False, 276, 'SummonerSmite', 'SummonerFlash', 'Poppy']","[4404087337, 'Pentaless', 389, 328, 'MIDDLE', 'CHALLENGER', 'I', 1405, True, True, 144, 'SummonerDot', 'SummonerHaste', 'Nunu']","[4404087337, 'ReXpeita', 231, 172, 'BOTTOM', 'CHALLENGER', 'I', 1552, True, True, 65, 'SummonerFlash', 'SummonerExhaust', 'Draven']","[4404087337, 'Magı', 172, 136, 'UTILITY', 'CHALLENGER', 'I', 882, False, False, 510, 'SummonerFlash', 'SummonerDot', 'Renata']","[4404087337, 'I Main Top Lane', 394, 365, 'TOP', 'GRANDMASTER', 'I', 656, False, True, 671, 'SummonerFlash', 'SummonerTeleport', 'Shen']","[4404087337, 'Kral Closer', 247, 185, 'JUNGLE', 'CHALLENGER', 'I', 1174, False, True, 242, 'SummonerFlash', 'SummonerSmite', 'MonkeyKing']","[4404087337, 'multigrainbread', 285, 225, 'MIDDLE', 'CHALLENGER', 'I', 1315, True, False, 93, 'SummonerTeleport', 'SummonerFlash', 'Leblanc']","[4404087337, 'qad', 248, 246, 'BOTTOM', 'GRANDMASTER', 'I', 676, False, False, 291, 'SummonerBarrier', 'SummonerFlash', 'MissFortune']","[4404087337, 'The Tank Man', 715, 684, 'UTILITY', 'CHALLENGER', 'I', 1051, True, False, 554, 'SummonerFlash', 'SummonerHeal', 'Sona']"

"[4407151311, 'Sandflame', 389, 361, 'TOP', 'GRANDMASTER', 'I', 758, True, False, 558, 'SummonerFlash', 'SummonerDot', 'Renekton']","[4407151311, 'Le Punisher', 167, 148, 'JUNGLE', 'MASTER', 'I', 32, False, False, 331, 'SummonerSmite', 'SummonerFlash', 'Elise']","[4407151311, 'UwU OwO Rawr X3 ', 196, 179, 'MIDDLE', 'DIAMOND', 'I', 75, False, False, 173, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4407151311, 'Hct', 267, 244, 'BOTTOM', 'MASTER', 'I', 347, False, False, 72, 'SummonerHaste', 'SummonerFlash', 'Kaisa']","[4407151311, 'Alicopter GAP', 239, 225, 'UTILITY', 'GRANDMASTER', 'I', 506, True, False, 84, 'SummonerDot', 'SummonerFlash', 'Alistar']","[4407151311, 'no social', 299, 270, 'TOP', 'CHALLENGER', 'I', 885, True, False, 309, 'SummonerFlash', 'SummonerTeleport', 'Fiora']","[4407151311, 'Araidan', 223, 188, 'JUNGLE', 'GRANDMASTER', 'I', 489, False, False, 253, 'SummonerFlash', 'SummonerSmite', 'Diana']","[4407151311, 'Cinnamon Bread', 309, 279, 'MIDDLE', 'GRANDMASTER', 'I', 665, False, False, 532, 'SummonerFlash', 'SummonerTeleport', 'Akali']","[4407151311, 'Asyc', 525, 488, 'BOTTOM', 'CHALLENGER', 'I', 871, False, False, 767, 'SummonerBoost', 'SummonerFlash', 'Draven']","[4407151311, 'Navcan', 684, 653, 'UTILITY', 'GRANDMASTER', 'I', 634, True, False, 833, 'SummonerFlash', 'SummonerDot', 'Janna']"

"[4404399273, 'Emprisonner', 208, 182, 'TOP', 'GRANDMASTER', 'I', 723, False, True, 616, 'SummonerHaste', 'SummonerTeleport', 'Shyvana']","[4404399273, '01092023', 109, 68, 'JUNGLE', 'CHALLENGER', 'I', 985, False, False, 42, 'SummonerFlash', 'SummonerSmite', 'Poppy']","[4404399273, 'Nim Chimpsky', 319, 289, 'MIDDLE', 'GRANDMASTER', 'I', 814, False, False, 652, 'SummonerTeleport', 'SummonerFlash', 'Galio']","[4404399273, 'TLHonda Hanssama', 187, 160, 'BOTTOM', 'CHALLENGER', 'I', 965, False, False, 109, 'SummonerFlash', 'SummonerHeal', 'Lucian']","[4404399273, 'rovex7', 318, 268, 'UTILITY', 'CHALLENGER', 'I', 1018, False, True, 98, 'SummonerFlash', 'SummonerDot', 'Nami']","[4404399273, 'kookykrook', 856, 816, 'TOP', 'CHALLENGER', 'I', 897, False, False, 459, 'SummonerHaste', 'SummonerFlash', 'Vayne']","[4404399273, 'IN0RI', 406, 384, 'JUNGLE', 'GRANDMASTER', 'I', 666, False, False, 322, 'SummonerSmite', 'SummonerFlash', 'RekSai']","[4404399273, 'Pure Genesis', 753, 719, 'MIDDLE', 'GRANDMASTER', 'I', 657, False, False, 554, 'SummonerTeleport', 'SummonerFlash', 'Azir']","[4404399273, 'Selfmáde', 287, 284, 'BOTTOM', 'GRANDMASTER', 'I', 561, False, False, 134, 'SummonerFlash', 'SummonerHeal', 'Kalista']","[4404399273, 'Zakn7', 435, 404, 'UTILITY', 'GRANDMASTER', 'I', 749, False, False, 463, 'SummonerDot', 'SummonerFlash', 'Nautilus']"

"[4407283866, 'Raveydemon', 714, 690, 'TOP', 'GRANDMASTER', 'I', 610, False, False, 502, 'SummonerTeleport', 'SummonerFlash', 'Kled']","[4407283866, 'LuòRì', 354, 329, 'UTILITY', 'GRANDMASTER', 'I', 543, False, False, 686, 'SummonerFlash', 'SummonerExhaust', 'Lulu']","[4407283866, 'br34th3', 483, 438, 'MIDDLE', 'CHALLENGER', 'I', 889, False, False, 355, 'SummonerDot', 'SummonerFlash', 'Syndra']","[4407283866, 'ATH Demy', 608, 576, 'BOTTOM', 'MASTER', 'I', 479, False, False, 286, 'SummonerFlash', 'SummonerHaste', 'Zeri']","[4407283866, 'Mimage', 468, 456, 'JUNGLE', 'GRANDMASTER', 'I', 514, False, False, 1007, 'SummonerFlash', 'SummonerSmite', 'Fiddlesticks']","[4407283866, 'Sörde', 203, 181, 'TOP', 'GRANDMASTER', 'I', 541, True, False, 113, 'SummonerTeleport', 'SummonerFlash', 'Yasuo']","[4407283866, 'Codeine1', 125, 118, 'JUNGLE', 'MASTER', 'I', 252, True, False, 53, 'SummonerFlash', 'SummonerSmite', 'Diana']","[4407283866, 'Swords', 104, 85, 'MIDDLE', 'MASTER', 'I', 294, False, False, 360, 'SummonerTeleport', 'SummonerFlash', 'Seraphine']","[4407283866, 'Chaeha', 210, 180, 'BOTTOM', 'CHALLENGER', 'I', 882, False, True, 559, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4407283866, 'HamsterB0Y', 1369, 1339, 'UTILITY', 'GRANDMASTER', 'I', 661, False, False, 789, 'SummonerFlash', 'SummonerDot', 'Alistar']"

"[4403454332, 'Yeetor', 277, 248, 'MIDDLE', 'GRANDMASTER', 'I', 730, False, False, 768, 'SummonerTeleport', 'SummonerDot', 'Sejuani']","[4403454332, 'ikeai', 74, 66, 'JUNGLE', 'GRANDMASTER', 'I', 611, False, False, 138, 'SummonerFlash', 'SummonerSmite', 'Nidalee']","[4403454332, '0 n a t', 1032, 1007, 'TOP', 'GRANDMASTER', 'I', 524, True, False, 637, 'SummonerDot', 'SummonerFlash', 'Akshan']","[4403454332, 'goth titties', 351, 315, 'BOTTOM', 'CHALLENGER', 'I', 860, True, False, 482, 'SummonerFlash', 'SummonerHaste', 'Jinx']","[4403454332, 'The Tank Man', 715, 684, 'UTILITY', 'CHALLENGER', 'I', 1051, True, False, 553, 'SummonerFlash', 'SummonerHeal', 'Sona']","[4403454332, 'GeneralSn1per', 384, 311, 'TOP', 'CHALLENGER', 'I', 1528, True, False, 101, 'SummonerTeleport', 'SummonerDot', 'Akali']","[4403454332, 'metalhydra273', 115, 89, 'JUNGLE', 'GRANDMASTER', 'I', 741, False, True, 364, 'SummonerFlash', 'SummonerSmite', 'Skarner']","[4403454332, 'no invade pls', 473, 411, 'MIDDLE', 'CHALLENGER', 'I', 1424, True, False, 573, 'SummonerFlash', 'SummonerDot', 'Graves']","[4403454332, 'l7l', 510, 459, 'BOTTOM', 'GRANDMASTER', 'I', 620, False, False, 323, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4403454332, 'wardk1ng', 831, 778, 'UTILITY', 'GRANDMASTER', 'I', 553, False, False, 332, 'SummonerDot', 'SummonerFlash', 'Rakan']"

